Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE
1760548029153,-492968,4436
1760548029266,-843750,4436
1760548029374,-843750,4436
1760548029477,-980468,4436
1760548029583,-980468,4436
1760548029687,-509375,4436
1760548029790,-509375,4436
1760548029893,-516406,4436
1760548030001,-349218,4436
1760548030105,-349218,4436
1760548030209,-628125,4436
1760548030312,-628125,4436
1760548030414,-630468,4436
1760548030517,-630468,4436
1760548030624,-375000,4436
1760548030730,-620312,4436
1760548030833,-620312,4436
1760548030941,-461718,4436
1760548031044,-461718,4436
1760548031149,-541406,4436
1760548031253,-541406,4436
1760548031356,-449218,4436
1760548031460,-689843,4436
1760548031562,-689843,4436
1760548031666,-484375,4436
1760548031769,-484375,4436
1760548031874,-710156,4436
1760548031977,-710156,4436
1760548032080,-381250,4436
1760548032183,-498437,4436
1760548032286,-498437,4436
1760548032389,-455468,4436
1760548032493,-455468,4436
1760548032597,-634375,4436
1760548032702,-634375,4436
1760548032805,-536718,4436
1760548032909,-377343,4436
1760548033015,-377343,4436
1760548033119,-642968,4436
1760548033222,-642968,4436
1760548033326,-742968,4436
1760548033436,-742968,4436
1760548033543,-795312,4436
1760548033647,-487500,4436
1760548033751,-487500,4436
1760548033854,-692187,4436
1760548033957,-692187,4436
1760548034061,-729687,4436
1760548034165,-729687,4436
1760548034270,-541406,4436
1760548034374,-768750,4436
1760548034479,-768750,4436
1760548034581,-816406,4436
1760548034688,-816406,4436
1760548034792,-705468,4436
1760548034895,-705468,4436
1760548034997,-534375,4436
1760548035100,-782812,4436
1760548035202,-782812,4436
1760548035306,-464062,4436
1760548035412,-464062,4436
1760548035515,-341406,4436
1760548035617,-341406,4436
1760548035720,-789062,4436
1760548035825,-789062,4436
1760548035928,-632031,4436
1760548036032,-493750,4436
1760548036137,-493750,4436
1760548036240,-660937,4436
1760548036342,-660937,4436
1760548036446,-475781,4436
1760548036549,-475781,4436
1760548036651,-595312,4436
1760548036755,-582031,4436
1760548036863,-582031,4436
1760548036970,-541406,4436
1760548037074,-541406,4436
1760548037177,-511718,4436
1760548037282,-511718,4436
1760548037386,-610937,4436
1760548037489,-550781,4436
1760548037596,-550781,4436
1760548037698,-742187,4436
1760548037803,-742187,4436
1760548037906,-805468,4436
1760548038009,-805468,4436
1760548038113,-567187,4436
1760548038216,-653125,4436
1760548038320,-653125,4436
1760548038424,-653125,4436
1760548038528,-653125,4436
1760548038631,-281250,4436
1760548038734,-281250,4436
1760548038837,-612500,4436
1760548038940,-518750,4436
1760548039046,-518750,4436
1760548039150,-723437,4436
1760548039253,-723437,4436
1760548039357,-732812,4436
1760548039460,-732812,4436
1760548039567,-692968,4436
1760548039670,-653125,4436
1760548039775,-653125,4436
1760548039882,-515625,4436
1760548039987,-515625,4436
1760548040090,-579687,4436
1760548040193,-579687,4436
1760548040298,-339843,4436
